Timestamp(UTC), Latitude, Longitude, Wave Height(meters), Wave Direction(degrees T), Average Wave Period(seconds), Dominant Wave Period(seconds)
2012-02-21 18:00:00, 24.6427, -152.2524,  4.2, 114,  7.9,  9.8
2012-02-21 18:30:00, 24.6332, -152.2662,  3.2, 103,  6.8,  8.5
2012-02-21 19:00:00, 24.6245, -152.2788,  3.0,  91,  7.1,  9.1
2012-02-21 19:30:00, 24.6155, -152.2922,  3.2, 115,  6.3, 10.7
2012-02-21 20:00:00, 24.6066, -152.3052,  3.5, 106,  7.5,  9.8
2012-02-21 20:30:00, 24.5984, -152.3169,  3.2, 112,  6.1, 10.7
2012-02-21 21:00:00, 24.5912, -152.3279,  3.7, 114,  7.0,  9.8
2012-02-21 21:30:00, 24.5843, -152.3374,  3.6,  91,  7.7,  9.8
2012-02-21 22:00:00, 24.5771, -152.3478,  3.4, 319,  6.4, 12.8
2012-02-21 22:30:00, 24.5700, -152.3583,  3.4, 112,  6.8, 10.7
2012-02-21 23:00:00, 24.5627, -152.3690,  3.0, 116,  7.0, 10.7
2012-02-21 23:30:00, 24.5560, -152.3783,  3.3,  88,  7.0,  9.8
2012-02-22 00:00:00, 24.5498, -152.3873,  3.4, 106,  6.6,  9.8
2012-02-22 00:30:00, 24.5434, -152.3973,  3.5,  89,  7.6,  9.8
2012-02-22 01:00:00, 24.5371, -152.4062,  3.5, 118,  6.1, 10.7
2012-02-22 01:30:00, 24.5302, -152.4161,  3.5, 100,  6.8, 10.7
2012-02-22 02:00:00, 24.5226, -152.4268,  3.6, 105,  7.5, 10.7
2012-02-22 02:30:00, 24.5153, -152.4382,  3.7, 100,  7.3,  9.1
2012-02-22 03:00:00, 24.5074, -152.4491,  2.8, 112,  6.6, 10.7
2012-02-22 03:30:00, 24.4997, -152.4603,  3.9,  86,  8.2,  9.8
2012-02-22 04:00:00, 24.4918, -152.4717,  4.3, 110,  8.4, 10.7
2012-02-22 04:30:00, 24.4841, -152.4832,  4.7,  96,  7.7,  9.8
2012-02-22 05:00:00, 24.4764, -152.4944,  3.3, 115,  6.7,  9.8
2012-02-22 05:30:00, 24.4693, -152.5051,  3.1, 102,  5.9,  9.8
2012-02-22 06:00:00, 24.4613, -152.5164,  3.6, 103,  7.4,  9.8
2012-02-22 06:30:00, 24.4533, -152.5281,  4.0, 100,  7.3,  9.1
2012-02-22 07:00:00, 24.4461, -152.5383,  3.3, 112,  7.0,  8.0
2012-02-22 07:30:00, 24.4383, -152.5500,  4.3, 126,  8.0, 11.6
2012-02-22 08:00:00, 24.4298, -152.5621,  3.2,  93,  6.8,  9.8
2012-02-22 08:30:00, 24.4214, -152.5742,  3.7, 127,  8.0,  9.8
2012-02-22 09:00:00, 24.4135, -152.5857,  3.4, 109,  8.0,  9.8
2012-02-22 09:30:00, 24.4055, -152.5974,  4.3, 122,  7.6,  9.8
2012-02-22 10:00:00, 24.3968, -152.6101,  4.1, 103,  9.1,  9.8
2012-02-22 10:30:00, 24.3881, -152.6227,  3.6, 114,  7.8, 10.7
2012-02-22 11:00:00, 24.3798, -152.6352,  3.5, 110,  7.2,  9.8
2012-02-22 11:30:00, 24.3717, -152.6467,  3.3, 112,  7.0,  9.8
2012-02-22 12:00:00, 24.3653, -152.6566,  3.2,  90,  7.1,  9.1
2012-02-22 12:30:00, 24.3581, -152.6660,  3.2, 103,  6.6, 10.7
2012-02-22 13:00:00, 24.3510, -152.6766,  3.0,  98,  7.5,  8.5
2012-02-22 13:30:00, 24.3434, -152.6875,  3.6,  99,  6.8,  9.8
2012-02-22 14:00:00, 24.3361, -152.6981,  3.3,  99,  6.5, 10.7
2012-02-22 14:30:00, 24.3287, -152.7090,  3.6, 117,  8.3,  9.1
2012-02-22 15:00:00, 24.3213, -152.7192,  4.2,  94,  7.6, 10.7
2012-02-22 15:30:00, 24.3135, -152.7311,  3.4,  84,  7.6, 10.7
2012-02-22 16:00:00, 24.3055, -152.7427,  3.1, 103,  6.5, 11.6
2012-02-22 16:30:00, 24.2971, -152.7542,  3.4, 113,  7.1,  8.5
2012-02-22 17:00:00, 24.2889, -152.7665,  2.6, 128,  6.6, 10.7
2012-02-22 17:30:00, 24.2820, -152.7764,  3.7, 112,  8.1,  9.8
2012-02-22 18:00:00, 24.2765, -152.7845,  3.0,  72,  5.7, 11.6
2012-02-22 18:30:00, 24.2709, -152.7927,  3.4, 105,  6.9, 10.7
2012-02-22 19:00:00, 24.2653, -152.8011,  3.6, 104,  7.3,  9.8
2012-02-22 19:30:00, 24.2596, -152.8092,  3.6, 126,  7.5,  9.8
2012-02-22 20:00:00, 24.2541, -152.8166,  3.2,  97,  6.8,  9.8
2012-02-22 20:30:00, 24.2489, -152.8243,  3.0, 101,  6.4, 10.7
2012-02-22 21:00:00, 24.2439, -152.8312,  3.2,  95,  7.7,  9.8
2012-02-22 21:30:00, 24.2391, -152.8384,  3.4,  91,  7.1,  9.1
2012-02-22 22:00:00, 24.2342, -152.8455,  2.9, 118,  6.9,  9.8
2012-02-22 22:30:00, 24.2292, -152.8528,  2.8, 113,  7.5, 10.7
2012-02-22 23:00:00, 24.2239, -152.8607,  3.2, 105,  6.9, 10.7
2012-02-22 23:30:00, 24.2182, -152.8688,  3.5, 109,  7.4,  9.8
2012-02-23 00:00:00, 24.2132, -152.8765,  3.2, 101,  7.0, 10.7
2012-02-23 00:30:00, 24.2073, -152.8848,  3.2, 114,  7.2,  8.5
2012-02-23 01:00:00, 24.2009, -152.8939,  3.1, 115,  7.0,  9.8
2012-02-23 01:30:00, 24.1945, -152.9033,  2.9, 107,  7.4,  9.8
2012-02-23 02:00:00, 24.1879, -152.9127,  3.2, 115,  6.3, 10.7
2012-02-23 02:30:00, 24.1808, -152.9231,  3.1, 120,  7.3, 10.7
2012-02-23 03:00:00, 24.1733, -152.9341,  2.7, 110,  5.4,  9.8
2012-02-23 03:30:00, 24.1655, -152.9453,  3.0,  92,  6.7, 10.7
2012-02-23 04:00:00, 24.1580, -152.9561,  3.8, 104,  8.1, 10.7
2012-02-23 04:30:00, 24.1513, -152.9662,  3.2, 110,  7.2, 10.7
2012-02-23 05:00:00, 24.1450, -152.9751,  3.4, 123,  7.1, 10.7
2012-02-23 05:30:00, 24.1392, -152.9836,  3.2, 117,  8.2, 10.7
2012-02-23 06:00:00, 24.1342, -152.9905,  3.0,  91,  7.5, 10.7
2012-02-23 06:30:00, 24.1295, -152.9980,  2.7,  95,  6.2,  9.1
2012-02-23 07:00:00, 24.1256, -153.0051,  3.3, 104,  7.8,  9.8
2012-02-23 07:30:00, 24.1230, -153.0133,  2.6, 105,  6.9, 10.7
2012-02-23 08:00:00, 24.1211, -153.0204,  3.6, 102,  7.9, 10.7
2012-02-23 08:30:00, 24.1193, -153.0278,  2.8, 106,  7.6,  9.8
2012-02-23 09:00:00, 24.1174, -153.0349,  2.6, 114,  6.3, 10.7
2012-02-23 09:30:00, 24.1153, -153.0405,  2.6, 113,  6.7,  9.8
2012-02-23 10:00:00, 24.1134, -153.0459,  2.4,  87,  5.9,  8.0
2012-02-23 10:30:00, 24.1112, -153.0508,  2.9, 105,  8.0, 10.7
2012-02-23 11:00:00, 24.1077, -153.0554,  2.8, 118,  6.9,  9.8
2012-02-23 11:30:00, 24.1037, -153.0603,  2.8,  92,  6.9, 10.7
2012-02-23 12:00:00, 24.0999, -153.0643,  3.4,  93,  7.6, 10.7
2012-02-23 12:30:00, 24.0964, -153.0690,  3.5,  92,  7.0, 10.7
2012-02-23 13:00:00, 24.0929, -153.0729,  3.0,  71,  6.5,  9.1
2012-02-23 13:30:00, 24.0898, -153.0768,  2.7, 325,  7.3, 11.6
2012-02-23 14:00:00, 24.0864, -153.0798,  2.4, 105,  7.0,  9.1
2012-02-23 14:30:00, 24.0825, -153.0828,  3.1, 102,  7.5,  9.8
2012-02-23 15:00:00, 24.0781, -153.0858,  2.7,  96,  6.5,  9.1
2012-02-23 15:30:00, 24.0732, -153.0891,  3.1,  59,  6.8,  9.8
2012-02-23 16:00:00, 24.0676, -153.0925,  2.8,  91,  6.7,  9.1
2012-02-23 16:30:00, 24.0616, -153.0959,  2.5, 282,  6.4, 12.8
2012-02-23 17:00:00, 24.0602, -153.1033,  2.6,  66,  8.0, 11.6
2012-02-23 17:30:00, 24.0564, -153.1092,  2.7,  80,  7.3,  9.1
2012-02-23 18:00:00, 24.0519, -153.1159,  2.8, 124,  7.6,  9.1
2012-02-23 18:30:00, 24.0475, -153.1223,  3.2, 121,  7.1,  9.8
2012-02-23 19:00:00, 24.0431, -153.1282,  2.8, 234,  6.7, 12.8
2012-02-23 19:30:00, 24.0394, -153.1344,  3.0, 115,  7.8,  8.5
2012-02-23 20:00:00, 24.0334, -153.1387,  2.4, 112,  6.5,  9.8
2012-02-23 20:30:00, 24.0272, -153.1434,  3.1,  99,  7.5,  9.8
2012-02-23 21:00:00, 24.0202, -153.1485,  2.8,  88,  6.8,  9.1
2012-02-23 21:30:00, 24.0127, -153.1543,  3.4,  91,  7.8, 10.7
2012-02-23 22:00:00, 24.0043, -153.1608,  2.8, 129,  7.4, 10.7
2012-02-23 22:30:00, 23.9954, -153.1676,  2.5, 254,  6.5, 12.8
2012-02-23 23:00:00, 23.9864, -153.1746,  3.5, 106,  7.2,  9.8
2012-02-23 23:30:00, 23.9771, -153.1814,  2.6,  90,  7.2, 10.7
2012-02-24 00:00:00, 23.9667, -153.1892,  2.6, 116,  6.8,  9.8
2012-02-24 00:30:00, 23.9567, -153.1966,  2.9, 333,  8.7, 12.8
2012-02-24 01:00:00, 23.9463, -153.2040,  2.8, 120,  6.4, 10.7
2012-02-24 01:30:00, 23.9358, -153.2118,  3.1, 103,  6.9, 10.7
2012-02-24 02:00:00, 23.9252, -153.2199,  2.9, 110,  6.7,  9.1
2012-02-24 02:30:00, 23.9149, -153.2276,  2.9, 100,  6.8,  7.1
2012-02-24 03:00:00, 23.9045, -153.2351,  3.5, 104,  6.6,  9.8
2012-02-24 03:30:00, 23.8949, -153.2421,  2.9,  78,  7.0, 10.7
2012-02-24 04:00:00, 23.8850, -153.2498,  2.6,  96,  6.9, 10.7
2012-02-24 04:30:00, 23.8752, -153.2569,  2.3, 323,  7.0, 12.8
2012-02-24 05:00:00, 23.8660, -153.2637,  3.1, 301,  6.7, 12.8
2012-02-24 05:30:00, 23.8568, -153.2707,  2.9, 284,  7.9, 12.8
2012-02-24 06:00:00, 23.8475, -153.2775,  3.5,  90,  6.6,  9.8
2012-02-24 06:30:00, 23.8388, -153.2845,  3.2, 119,  7.0,  9.8
2012-02-24 07:00:00, 23.8310, -153.2906,  2.5,  96,  6.3, 10.7
2012-02-24 07:30:00, 23.8234, -153.2967,  2.4, 117,  5.9,  6.4
2012-02-24 18:00:00, 23.7042, -153.3832,  3.0,  83,  7.1,  9.8
2012-02-24 18:30:00, 23.6985, -153.3875,  2.4,  93,  6.8,  9.1
2012-02-24 19:00:00, 23.6923, -153.3921,  2.5, 106,  7.0,  9.1
2012-02-24 19:30:00, 23.6860, -153.3967,  2.6,  92,  7.5,  9.1
2012-02-24 20:00:00, 23.6799, -153.4012,  3.0,  88,  6.6,  9.1
2012-02-24 20:30:00, 23.6736, -153.4060,  2.1,  95,  6.2,  9.8
2012-02-24 21:00:00, 23.6677, -153.4103,  2.5, 100,  7.1,  9.8
2012-02-24 21:30:00, 23.6614, -153.4150,  2.5, 109,  6.3, 10.7
2012-02-24 22:00:00, 23.6548, -153.4197,  2.2,  84,  5.9,  9.1
2012-02-24 22:30:00, 23.6489, -153.4241,  2.4,  82,  6.8,  9.1
2012-02-24 23:00:00, 23.6420, -153.4292,  2.6,  95,  6.3,  9.8
2012-02-24 23:30:00, 23.6343, -153.4349,  2.4, 101,  6.5, 10.7
2012-02-25 00:00:00, 23.6264, -153.4408,  2.0, 102,  7.3,  9.8
2012-02-25 00:30:00, 23.6184, -153.4467,  2.3, 128,  6.5, 10.7
2012-02-25 01:00:00, 23.6103, -153.4525,  2.2, 100,  7.2,  9.8
2012-02-25 01:30:00, 23.6021, -153.4588,  2.6, 101,  6.5,  9.1
2012-02-25 02:00:00, 23.5942, -153.4645,  2.1,  78,  5.7,  8.5
2012-02-25 02:30:00, 23.5859, -153.4706,  2.2, 123,  5.9,  8.5
2012-02-25 03:00:00, 23.5772, -153.4771,  2.0,  99,  5.9,  7.1
2012-02-25 03:30:00, 23.5685, -153.4836,  2.2, 123,  7.4,  9.8
2012-02-25 04:00:00, 23.5600, -153.4901,  2.0, 108,  6.0,  9.1
2012-02-25 04:30:00, 23.5519, -153.4965,  3.0,  92,  7.4,  9.1
2012-02-25 05:00:00, 23.5444, -153.5014,  2.0, 111,  6.8,  8.5
2012-02-25 05:30:00, 23.5384, -153.5058,  1.9, 113,  6.7,  8.0
2012-02-25 06:00:00, 23.5322, -153.5101,  2.3, 109,  6.7,  9.1
2012-02-25 06:30:00, 23.5260, -153.5148,  2.2,  95,  6.1,  8.5
2012-02-25 07:00:00, 23.5198, -153.5191,  2.3,  69,  6.5,  8.0
2012-02-25 07:30:00, 23.5136, -153.5239,  2.2,  76,  6.3,  9.8
2012-02-25 08:00:00, 23.5074, -153.5285,  1.9, 265,  5.7, 11.6
2012-02-25 08:30:00, 23.5012, -153.5331,  2.3,  99,  6.8,  9.1
2012-02-25 09:00:00, 23.4947, -153.5378,  2.0,  72,  6.4,  9.1
2012-02-25 09:30:00, 23.4881, -153.5428,  1.8, 121,  6.2,  9.1
2012-02-25 10:00:00, 23.4812, -153.5477,  1.8, 107,  5.4,  9.8
2012-02-25 10:30:00, 23.4739, -153.5531,  2.1, 117,  6.3,  8.5
2012-02-25 11:00:00, 23.4661, -153.5589,  2.4,  89,  6.7,  8.5
2012-02-25 11:30:00, 23.4588, -153.5643,  2.0, 117,  5.7,  9.8
2012-02-25 12:00:00, 23.4519, -153.5695,  2.2, 114,  6.2,  9.1
2012-02-25 12:30:00, 23.4451, -153.5747,  2.3,  73,  5.9,  9.1
2012-02-25 13:00:00, 23.4379, -153.5796,  2.5,  94,  6.3,  9.1
2012-02-25 13:30:00, 23.4312, -153.5852,  2.2,  88,  6.2,  9.1
2012-02-25 14:00:00, 23.4250, -153.5908,  2.0, 114,  5.9,  9.1
2012-02-25 14:30:00, 23.4188, -153.5964,  2.3, 101,  6.4,  8.5
2012-02-25 15:00:00, 23.4127, -153.6014,  2.1,  83,  5.7,  9.1
2012-02-25 15:30:00, 23.4069, -153.6061,  2.1,  78,  5.1,  9.1
2012-02-25 16:00:00, 23.4014, -153.6110,  2.0,  89,  6.8,  9.1
2012-02-25 16:30:00, 23.3957, -153.6148,  2.1,  73,  6.8,  9.1
2012-02-25 17:00:00, 23.3903, -153.6180,  2.3, 101,  6.1,  9.1
2012-02-25 17:30:00, 23.3849, -153.6209,  2.1,  90,  5.9,  9.1
2012-02-25 18:00:00, 23.3792, -153.6245,  2.1,  87,  6.0,  9.1
2012-02-25 18:30:00, 23.3734, -153.6283,  1.7, 110,  5.4,  9.1
2012-02-25 19:00:00, 23.3679, -153.6316,  1.9, 100,  5.8,  8.0
2012-02-25 19:30:00, 23.3623, -153.6351,  1.9,  57,  5.2,  7.5
2012-02-25 20:00:00, 23.3568, -153.6392,  2.2,  77,  6.1,  9.1
2012-02-25 20:30:00, 23.3517, -153.6432,  1.9,  83,  5.6,  9.8
2012-02-25 21:00:00, 23.3462, -153.6469,  2.2,  96,  5.5,  8.5
2012-02-25 21:30:00, 23.3399, -153.6517,  1.9,  60,  5.6,  7.5
2012-02-25 22:00:00, 23.3334, -153.6561,  2.3,  78,  5.7,  9.1
2012-02-25 22:30:00, 23.3268, -153.6613,  2.2, 116,  5.3,  8.5
2012-02-25 23:00:00, 23.3201, -153.6660,  2.0, 113,  4.9,  6.7
2012-02-25 23:30:00, 23.3131, -153.6713,  2.3, 114,  6.1,  8.0
2012-02-26 00:00:00, 23.3056, -153.6764,  2.1,  75,  5.4,  8.5
2012-02-26 00:30:00, 23.2979, -153.6825,  2.0,  68,  5.4,  8.5
2012-02-26 01:00:00, 23.2900, -153.6883,  2.3,  71,  5.5,  9.1
2012-02-26 01:30:00, 23.2820, -153.6943,  2.2,  94,  5.8,  8.5
2012-02-26 02:00:00, 23.2733, -153.7005,  2.5,  78,  6.0,  8.5
2012-02-26 02:30:00, 23.2670, -153.7072,  2.4,  64,  5.8,  8.5
2012-02-26 03:00:00, 23.2626, -153.7086,  2.6, 100,  6.2,  7.1
2012-02-26 03:30:00, 23.2557, -153.7137,  2.2,  86,  5.6,  8.5
2012-02-26 04:00:00, 23.2473, -153.7194,  2.5, 104,  6.2,  8.5
2012-02-26 04:30:00, 23.2392, -153.7256,  2.6, 100,  5.9,  9.1
2012-02-26 05:00:00, 23.2299, -153.7324,  2.3,  85,  6.1,  6.7
2012-02-26 05:30:00, 23.2199, -153.7398,  2.4,  96,  6.2,  6.1
2012-02-26 06:00:00, 23.2088, -153.7480,  2.7,  88,  6.4,  7.5
2012-02-26 06:30:00, 23.1968, -153.7568,  2.6,  88,  5.6,  9.1
2012-02-26 07:00:00, 23.1827, -153.7671,  3.2,  89,  6.0,  8.5
2012-02-26 07:30:00, 23.1675, -153.7780,  2.5,  52,  6.5,  9.1
2012-02-26 08:00:00, 23.1533, -153.7887,  2.6,  86,  5.4,  8.5
2012-02-26 08:30:00, 23.1390, -153.7991,  2.8,  87,  6.1,  6.7
2012-02-26 09:00:00, 23.1242, -153.8099,  2.5,  92,  5.8,  9.1
2012-02-26 09:30:00, 23.1098, -153.8204,  3.3,  74,  6.9,  9.1
2012-02-26 10:00:00, 23.0955, -153.8309,  2.9, 107,  6.3,  9.1
2012-02-26 10:30:00, 23.0815, -153.8412,  2.6,  95,  5.8,  8.0
2012-02-26 11:00:00, 23.0674, -153.8517,  3.1,  71,  6.9,  9.8
2012-02-26 11:30:00, 23.0533, -153.8616,  2.4,  96,  6.2,  8.0
2012-02-26 12:00:00, 23.0384, -153.8728,  2.7,  96,  6.7,  9.1
2012-02-26 12:30:00, 23.0236, -153.8834,  2.4,  67,  6.2,  8.5
2012-02-26 13:00:00, 23.0084, -153.8947,  3.0,  89,  6.6,  8.5
2012-02-26 13:30:00, 22.9938, -153.9051,  2.6,  96,  6.5,  7.5
2012-02-26 14:00:00, 22.9795, -153.9157,  2.7,  75,  6.1,  8.5
2012-02-26 14:30:00, 22.9657, -153.9258,  2.6,  54,  6.4,  9.8
2012-02-26 15:00:00, 22.9527, -153.9359,  3.3,  94,  6.4,  8.5
2012-02-26 15:30:00, 22.9403, -153.9445,  2.6,  79,  5.6,  9.1
2012-02-26 16:00:00, 22.9279, -153.9534,  2.8,  78,  7.0,  9.1
2012-02-26 16:30:00, 22.9156, -153.9625,  2.4,  84,  5.4,  7.5
2012-03-26 23:00:00, 19.9895, -155.8955,  0.6, 323,  4.0,  3.4
2012-03-26 23:30:00, 19.9853, -155.8908,  0.6, 335,  4.0,  4.3
2012-03-27 00:00:00, 19.9805, -155.8977,  0.6, 329,  3.5,  3.2
2012-03-27 00:30:00, 19.9880, -155.9003,  0.6, 331,  3.5,  4.1
2012-03-27 01:00:00, 19.9895, -155.8912,  0.5, 308,  3.4,  3.8
2012-03-27 01:30:00, 19.9805, -155.8915,  0.5, 351,  3.2, 10.7
2012-03-27 02:00:00, 19.9804, -155.8996,  0.5, 350,  3.3,  7.5
2012-03-27 02:30:00, 19.9873, -155.9004,  0.6, 255,  3.7,  3.3
2012-03-27 03:00:00, 19.9884, -155.8906,  0.6, 254,  3.4,  3.0
2012-03-27 03:30:00, 19.9805, -155.8924,  0.6, 347,  2.9,  3.5
2012-03-27 04:00:00, 19.9805, -155.9001,  0.5, 335,  3.3,  3.4
2012-03-27 04:30:00, 19.9874, -155.9003,  0.5, 314,  3.6, 10.7
2012-03-27 05:00:00, 19.9896, -155.8925,  0.5, 282,  3.6, 12.8
2012-03-27 05:30:00, 19.9804, -155.8927,  0.6,  55,  3.2,  3.1
2012-03-27 06:00:00, 19.9845, -155.9003,  0.8,  61,  3.3,  3.4
2012-03-27 06:30:00, 19.9895, -155.8958,  0.6,  44,  3.1,  8.5
2012-03-27 07:00:00, 19.9853, -155.8908,  0.5, 335,  3.5,  4.6
2012-03-27 07:30:00, 19.9805, -155.8987,  0.5,  81,  3.4,  3.3
2012-03-27 08:00:00, 19.9890, -155.9004,  0.6, 304,  3.0,  9.1
2012-03-27 08:30:00, 19.9895, -155.8939,  0.5,  73,  3.0,  2.3
2012-03-27 09:00:00, 19.9836, -155.8907,  0.6,  91,  3.2,  2.6
2012-03-27 09:30:00, 19.9808, -155.9005,  0.6,  23,  3.6,  9.8
2012-03-27 10:00:00, 19.9894, -155.8995,  0.6,  13,  3.7, 11.6
2012-03-27 10:30:00, 19.9895, -155.8937,  0.5, 343,  4.0,  7.1
2012-03-27 11:00:00, 19.9858, -155.8907,  0.5, 329,  4.7,  8.5
2012-03-27 11:30:00, 19.9805, -155.8952,  0.5, 319,  4.0,  4.7
2012-03-27 12:00:00, 19.9880, -155.9003,  0.6, 306,  3.3, 12.8
2012-03-27 12:30:00, 19.9894, -155.8944,  0.6, 314,  3.5,  7.5
2012-03-27 13:00:00, 19.9856, -155.8909,  0.6, 323,  3.8,  9.1
2012-03-27 13:30:00, 19.9805, -155.8952,  0.6, 348,  4.5,  4.3
2012-03-27 14:00:00, 19.9880, -155.9003,  0.6, 329,  3.8,  8.0
2012-03-27 14:30:00, 19.9894, -155.8934,  0.7, 344,  4.4,  5.1
2012-03-27 15:00:00, 19.9843, -155.8907,  0.7, 318,  4.1,  6.4
2012-03-27 15:30:00, 19.9804, -155.8971,  0.6,  66,  4.1, 12.8
2012-03-27 16:00:00, 19.9882, -155.9003,  0.6,  94,  3.7,  9.8
2012-03-27 16:30:00, 19.9895, -155.8916,  0.6, 355,  4.0,  7.1
2012-03-27 17:00:00, 19.9805, -155.8909,  0.6,  80,  3.7,  7.1
2012-03-27 17:30:00, 19.9826, -155.9003,  0.5, 315,  3.8, 10.7
2012-03-27 18:00:00, 19.9895, -155.8969,  0.5, 321,  4.4,  5.6
2012-03-27 18:30:00, 19.9864, -155.8908,  0.4, 341,  3.7,  8.5
2012-03-27 19:00:00, 19.9805, -155.8951,  0.6,  13,  3.5,  8.5
2012-03-27 19:30:00, 19.9833, -155.9041,  0.6, 332,  4.1,  5.1
2012-03-27 20:00:00, 19.9854, -155.9125,  0.6, 353,  4.6,  6.1
2012-03-27 20:30:00, 19.9938, -155.9147,  0.6, 339,  3.5,  3.4
2012-03-27 21:00:00, 19.9934, -155.9051,  0.6, 340,  4.1,  4.7
2012-03-27 21:30:00, 19.9859, -155.9066,  0.7, 335,  4.3,  4.7
2012-03-27 22:00:00, 19.9872, -155.9148,  0.7, 341,  4.5,  6.4
2012-03-27 22:30:00, 19.9949, -155.9112,  0.7, 349,  4.4,  6.1
2012-03-27 23:00:00, 19.9899, -155.9051,  0.6,  39,  4.0, 11.6
2012-03-27 23:30:00, 19.9860, -155.9102,  0.7, 304,  4.7, 10.7
2012-03-28 00:00:00, 19.9905, -155.9147,  0.6, 227,  3.8, 11.6
2012-03-28 00:30:00, 19.9949, -155.9062,  0.6, 339,  4.8,  4.7
2012-03-28 01:00:00, 19.9882, -155.9051,  0.7, 308,  3.6,  8.5
2012-03-28 01:30:00, 19.9860, -155.9098,  0.7, 324,  3.4,  4.4
2012-03-28 02:00:00, 19.9874, -155.9148,  0.6, 348,  3.4,  5.3
2012-03-28 02:30:00, 19.9948, -155.9081,  0.7, 349,  3.9,  5.6
2012-03-28 03:00:00, 19.9912, -155.9051,  0.7, 316,  4.2, 10.7
2012-03-28 03:30:00, 19.9868, -155.9050,  0.7, 342,  4.1, 11.6
2012-03-28 04:00:00, 19.9859, -155.9084,  0.7, 345,  3.8, 14.2
2012-03-28 04:30:00, 19.9859, -155.9145,  0.8, 342,  4.3,  5.1
2012-03-28 05:00:00, 19.9948, -155.9117,  0.8, 332,  4.3,  4.6
2012-03-28 05:30:00, 19.9907, -155.9051,  0.7, 332,  4.1,  4.1
2012-03-28 06:00:00, 19.9859, -155.9085,  0.6, 292,  4.3, 14.2
2012-03-28 06:30:00, 19.9904, -155.9147,  0.7, 341,  3.4,  4.4
2012-03-28 07:00:00, 19.9949, -155.9080,  0.6, 348,  3.6,  8.0
2012-03-28 07:30:00, 19.9891, -155.9051,  0.6, 340,  3.7,  4.4
2012-03-28 08:00:00, 19.9859, -155.9101,  0.5, 220,  3.7, 10.7
2012-03-28 08:30:00, 19.9920, -155.9147,  0.7,   3,  3.9, 14.2
2012-03-28 09:00:00, 19.9949, -155.9063,  0.6, 325,  4.6,  4.7
2012-03-28 09:30:00, 19.9895, -155.9051,  0.6, 324,  4.1,  4.1
2012-03-28 10:00:00, 19.9859, -155.9092,  0.6, 354,  4.0,  4.6
2012-03-28 10:30:00, 19.9908, -155.9146,  0.6, 335,  3.5,  4.6
2012-03-28 11:00:00, 19.9950, -155.9074,  0.6, 339,  4.2, 12.8
2012-03-28 11:30:00, 19.9886, -155.9052,  0.7, 330,  3.4,  5.3
2012-03-28 12:00:00, 19.9867, -155.9149,  0.7, 322,  3.8,  5.6
2012-03-28 12:30:00, 19.9949, -155.9113,  0.6, 296,  3.6, 14.2
2012-03-28 13:00:00, 19.9922, -155.9051,  0.5, 327,  3.7,  5.8
2012-03-28 13:30:00, 19.9859, -155.9071,  0.5, 334,  4.1,  4.1
2012-03-28 14:00:00, 19.9893, -155.9147,  0.6, 330,  3.3,  4.0
2012-03-28 14:30:00, 19.9950, -155.9093,  0.6, 237,  4.1, 10.7
2012-03-28 15:00:00, 19.9913, -155.9052,  0.5, 340,  3.6,  4.7
2012-03-28 15:30:00, 19.9859, -155.9090,  0.5, 346,  3.5,  3.7
2012-03-28 16:00:00, 19.9922, -155.9146,  0.5, 348,  3.3, 11.6
2012-03-28 16:30:00, 19.9949, -155.9068,  0.6, 323,  3.4,  3.9
2012-03-28 17:00:00, 19.9885, -155.9050,  0.5, 335,  2.9,  4.9
2012-03-28 17:30:00, 19.9859, -155.9133,  0.5,  17,  3.7, 12.8
2012-03-28 18:00:00, 19.9949, -155.9137,  0.6,   7,  3.3, 11.6
2012-03-28 18:30:00, 19.9949, -155.9054,  0.7, 262,  3.4, 12.8
2012-03-28 19:00:00, 19.9859, -155.9065,  0.6, 289,  3.2, 12.8
2012-03-28 19:30:00, 19.9896, -155.9147,  0.5, 341,  3.6, 11.6
2012-03-28 20:00:00, 19.9949, -155.9111,  0.6,  64,  3.0,  2.6
2012-03-28 20:30:00, 19.9935, -155.9051,  0.5,   5,  3.1, 12.8
2012-03-28 21:00:00, 19.9859, -155.9066,  0.5, 327,  3.2, 12.8
2012-03-28 21:30:00, 19.9892, -155.9147,  0.5, 315,  3.5, 10.7
2012-03-28 22:00:00, 19.9949, -155.9105,  0.4, 295,  3.9, 12.8
2012-03-28 22:30:00, 19.9915, -155.9052,  0.5,  42,  3.6, 12.8
2012-03-28 23:00:00, 19.9859, -155.9099,  0.5, 307,  3.5,  9.8
2012-03-28 23:30:00, 19.9925, -155.9146,  0.6, 326,  3.7,  3.7
2012-03-29 00:00:00, 19.9949, -155.9075,  0.5, 307,  3.8,  4.7
2012-03-29 00:30:00, 19.9883, -155.9052,  0.6, 307,  3.9,  5.1
2012-03-29 01:00:00, 19.9859, -155.9127,  0.5, 322,  3.7, 12.8
2012-03-29 01:30:00, 19.9950, -155.9140,  0.5, 300,  3.6, 11.6
2012-03-29 02:00:00, 19.9934, -155.9051,  0.5, 243,  3.5, 12.8
2012-03-29 02:30:00, 19.9859, -155.9056,  0.5, 268,  3.0, 11.6
2012-03-29 03:00:00, 19.9859, -155.9138,  0.6, 270,  3.2, 11.6
2012-03-29 03:30:00, 19.9947, -155.9147,  0.6, 212,  3.0,  3.1
