Timestamp(UTC), Latitude, Longitude, Wave Height(meters), Wave Direction(degrees T), Average Wave Period(seconds), Dominant Wave Period(seconds)
2012-04-01 05:00:00, 20.0382, -155.8308,  0.1,  94, 10.6, 25.6
2012-04-01 05:30:00, 20.0383, -155.8308,  0.1,  93, 62.8, 21.3
2012-04-01 06:00:00, 20.0382, -155.8308,  0.2, 200, 55.4, 21.3
2012-04-01 06:30:00, 20.0382, -155.8307,  0.1, 156, 38.4, 25.6
2012-04-01 07:00:00, 20.0382, -155.8307,  0.1,  28, 10.2, 25.6
2012-04-01 08:00:00, 20.0382, -155.8308,  0.1, 345, 21.6, 21.3
2012-04-01 08:30:01, 20.0382, -155.8307,  0.1, 179, 14.7, 25.6
2012-04-01 09:00:00, 20.0381, -155.8307,  0.1,   6, 12.5, 25.6
2012-04-01 09:30:00, 20.0383, -155.8307,  0.1,  42, 10.4, 18.3
2012-04-01 10:00:00, 20.0382, -155.8307,  0.0,   7,  9.0, 25.6
2012-04-01 10:30:00, 20.0381, -155.8307,  0.1, 188, 18.5, 21.3
2012-04-01 11:00:00, 20.0382, -155.8307,  0.2, 227, 13.8, 25.6
2012-04-01 11:30:00, 20.0381, -155.8307,  0.2,  96, 20.9, 25.6
2012-04-01 12:00:00, 20.0383, -155.8308,  0.1, 141, 21.2, 21.3
2012-04-01 12:30:00, 20.0382, -155.8308,  0.1,  85, 14.1, 18.3
2012-04-01 13:00:00, 20.0382, -155.8307,  0.1, 260,  8.4, 25.6
2012-04-01 13:30:00, 20.0382, -155.8308,  0.1, 206,  8.5, 25.6
2012-04-01 14:00:00, 20.0382, -155.8308,  0.4, 321, 29.1, 16.0
2012-04-01 14:30:00, 20.0382, -155.8308,  0.1, 301, 15.2, 21.3
2012-04-01 15:00:00, 20.0382, -155.8307,  0.1, 234, 22.1, 21.3
2012-04-01 15:30:00, 20.0382, -155.8307,  0.1,  97, 11.9, 25.6
2012-04-01 16:00:00, 20.0382, -155.8308,  0.1, 133, 14.1, 21.3
2012-04-01 16:30:00, 20.0382, -155.8308,  0.1, 303, 13.4, 21.3
2012-04-01 17:00:00, 20.0382, -155.8307,  0.0, 292, 16.1, 25.6
2012-04-01 17:30:00, 20.0382, -155.8308,  0.1, 339,  9.5, 25.6
2012-04-01 18:00:00, 20.0382, -155.8307,  0.0, 109,  9.0, 25.6
2012-04-01 18:30:00, 20.0382, -155.8308,  0.1, 247,  8.1, 25.6
2012-04-01 19:00:00, 20.0382, -155.8307,  0.1, 237, 10.2, 21.3
2012-04-01 19:30:00, 20.0382, -155.8308,  0.1, 273, 11.1, 14.2
2012-04-01 20:00:01, 20.0382, -155.8308,  0.1, 176, 11.9, 25.6
2012-04-01 20:30:00, 20.0382, -155.8308,  0.1,  20, 13.6, 25.6
2012-04-01 21:00:00, 20.0382, -155.8308,  0.1, 208,  7.8, 21.3
2012-04-01 21:30:00, 20.0382, -155.8308,  0.0, 133,  7.5, 21.3
2012-04-01 22:00:00, 20.0382, -155.8308,  0.1, 229, 10.1, 21.3
2012-04-01 22:30:00, 20.0382, -155.8308,  0.1, 323,  4.9, 25.6
2012-04-01 23:00:00, 20.0382, -155.8308,  0.1, 290,  9.3, 21.3
2012-04-01 23:30:00, 20.0382, -155.8307,  0.1, 225, 10.4, 25.6
2012-04-02 00:00:00, 20.0382, -155.8307,  0.0,   8,  6.3, 25.6
2012-04-02 00:30:00, 20.0383, -155.8308,  0.0, 353, 12.6, 25.6
2012-04-02 01:00:00, 20.0382, -155.8307,  0.0,   3, 13.2, 21.3
2012-04-02 01:30:00, 20.0382, -155.8307,  0.1, 334, 21.0, 25.6
2012-04-02 02:00:00, 20.0382, -155.8307,  0.0, 222,  6.9, 18.3
2012-04-02 02:30:00, 20.0383, -155.8307,  0.1, 261, 12.0, 25.6
2012-04-02 03:00:00, 20.0382, -155.8307,  0.1, 197,  7.0, 18.3
2012-04-02 03:30:00, 20.0382, -155.8307,  0.0,  82,  8.0, 21.3
2012-04-02 04:00:00, 20.0382, -155.8308,  0.1, 104,  7.0, 25.6
2012-04-02 04:30:00, 20.0382, -155.8307,  0.0, 100,  7.9, 21.3
2012-04-02 05:00:00, 20.0383, -155.8308,  0.1, 166, 12.7, 21.3
2012-04-02 05:30:00, 20.0383, -155.8307,  0.1,  74, 29.3, 16.0
2012-04-02 06:00:00, 20.0382, -155.8308,  0.0, 200,  7.2, 21.3
2012-04-02 06:30:00, 20.0383, -155.8308,  0.1, 109, 19.1, 18.3
2012-04-02 07:00:00, 20.0382, -155.8309,  0.1, 334,  7.9, 16.0
2012-04-02 07:30:00, 20.0383, -155.8308,  0.0, 343,  5.6, 18.3
2012-04-02 08:00:00, 20.0383, -155.8308,  0.1, 167, 14.1, 25.6
2012-04-02 08:30:00, 20.0382, -155.8307,  0.1, 348,  6.2, 21.3
2012-04-02 09:00:00, 20.0382, -155.8307,  0.1, 320, 12.4, 25.6
2012-04-02 09:30:00, 20.0382, -155.8307,  0.1, 312,  9.5, 25.6
2012-04-02 10:00:00, 20.0382, -155.8308,  0.1, 101, 13.4, 25.6
2012-04-02 10:30:00, 20.0381, -155.8307,  0.1, 154, 16.8, 25.6
2012-04-02 11:00:00, 20.0382, -155.8308,  0.1, 240, 20.3, 25.6
2012-04-02 11:30:00, 20.0382, -155.8307,  0.1, 357, 29.6, 25.6
2012-04-02 12:00:00, 20.0383, -155.8308,  0.1, 102, 19.2, 25.6
2012-04-02 12:30:00, 20.0382, -155.8307,  0.1, 177, 12.3, 21.3
2012-04-02 13:00:00, 20.0382, -155.8307,  0.1,  42,  7.1, 18.3
2012-04-02 13:30:00, 20.0382, -155.8308,  0.1,  93,  6.2, 21.3
2012-04-02 14:00:00, 20.0382, -155.8308,  0.2,  30, 11.8, 25.6
2012-04-02 14:30:00, 20.0382, -155.8308,  0.1, 210, 26.6, 25.6
2012-04-02 15:00:00, 20.0382, -155.8307,  0.1, 281, 11.2, 25.6
2012-04-02 15:30:00, 20.0382, -155.8308,  0.1, 257, 17.0, 25.6
2012-04-02 16:00:00, 20.0382, -155.8307,  0.1, 178, 11.4, 25.6
2012-04-02 16:30:00, 20.0382, -155.8308,  0.1, 160, 12.9, 21.3
2012-04-02 17:00:00, 20.0382, -155.8308,  0.1,  70, 29.0, 18.3
2012-04-02 17:30:00, 20.0382, -155.8308,  0.0,  39,  7.8, 21.3
2012-04-02 18:00:00, 20.0382, -155.8307,  0.0, 314,  5.1, 25.6
2012-04-02 18:30:00, 20.0382, -155.8308,  0.3, 274, 20.3, 25.6
2012-04-02 19:00:00, 20.0382, -155.8307,  0.1, 106,  8.3, 25.6
2012-04-02 19:30:00, 20.0382, -155.8308,  0.0, 151,  7.3, 25.6
2012-04-02 20:00:00, 20.0382, -155.8308,  0.1,  63, 10.0, 25.6
2012-04-02 20:30:00, 20.0383, -155.8308,  0.0,  79,  6.8, 21.3
2012-04-02 21:00:00, 20.0382, -155.8307,  0.1, 285,  8.4, 25.6
2012-04-02 21:30:00, 20.0382, -155.8307,  0.1, 339,  7.7, 25.6
2012-04-02 22:00:00, 20.0382, -155.8308,  0.1, 208, 10.3, 25.6
2012-04-02 22:30:00, 20.0382, -155.8309,  0.1, 306, 17.1, 21.3
2012-04-02 23:00:00, 20.0381, -155.8309,  0.1,  13, 11.3, 25.6
2012-04-02 23:30:00, 20.0381, -155.8308,  0.1, 281, 15.4, 25.6
2012-04-03 00:00:00, 20.0381, -155.8308,  0.1,  71, 10.4, 21.3
2012-04-03 00:30:00, 20.0382, -155.8308,  0.1, 281,  8.1, 21.3
2012-04-03 01:30:00, 20.0381, -155.8308,  0.0,  95,  8.6, 25.6
2012-04-03 02:00:00, 20.0381, -155.8308,  0.1, 103,  8.6, 25.6
2012-04-03 02:30:00, 20.0382, -155.8308,  0.1, 179, 16.0, 18.3
2012-04-03 18:30:00, 20.0381, -155.8308,  0.1, 111,  9.8, 21.3
2012-04-03 19:00:00, 20.0381, -155.8308,  0.1, 252, 12.0, 21.3
2012-04-03 19:30:07, 20.0396, -155.8315,  0.3, 151, 14.8, 25.6
2012-04-03 20:00:00, 19.9882, -155.8731,  0.8, 276, 10.0, 12.8
2012-04-03 20:30:00, 19.9813, -155.8904,  0.5, 300,  5.2, 11.6
2012-04-03 21:00:00, 19.9820, -155.8915,  0.6, 288,  5.7, 12.8
2012-04-03 21:30:00, 19.9847, -155.8942,  0.6, 333,  4.5, 12.8
2012-04-03 22:00:00, 19.9852, -155.8966,  0.6, 332,  6.2, 12.8
2012-04-03 22:30:00, 19.9829, -155.8998,  0.6, 268,  5.5, 12.8
2012-04-03 23:00:00, 19.9836, -155.9007,  0.5, 279,  3.7, 12.8
2012-04-03 23:30:00, 19.9899, -155.8981,  0.5,   4,  5.1, 12.8
2012-04-04 00:00:00, 19.9884, -155.8908,  0.5, 339,  4.6, 11.6
2012-04-04 00:30:00, 19.9841, -155.8909,  0.5, 350,  6.1, 12.8
2012-04-04 01:00:00, 19.9807, -155.8910,  0.6, 332,  5.0, 12.8
2012-04-04 01:30:00, 19.9805, -155.8935,  0.6, 304,  6.0, 12.8
2012-04-04 02:00:00, 19.9805, -155.8956,  0.6, 291,  5.5, 10.7
2012-04-04 02:30:00, 19.9805, -155.8982,  0.7, 307,  6.4, 11.6
2012-04-04 03:00:00, 19.9832, -155.9002,  0.6, 314,  6.9, 11.6
2012-04-04 03:30:00, 19.9896, -155.8991,  0.7, 278,  6.2, 12.8
2012-04-04 04:00:00, 19.9893, -155.8908,  0.7, 282,  6.0, 12.8
2012-04-04 04:30:00, 19.9866, -155.8908,  0.7, 324,  4.8, 10.7
2012-04-04 05:00:00, 19.9837, -155.8908,  0.7, 336,  5.3, 12.8
2012-04-04 05:30:00, 19.9806, -155.8908,  0.6, 356,  4.2, 12.8
2012-04-04 06:00:00, 19.9804, -155.8951,  0.6,   7,  4.1, 11.6
2012-04-04 06:30:00, 19.9830, -155.9005,  0.8, 305,  4.6, 11.6
2012-04-04 07:00:00, 19.9895, -155.8961,  1.0, 318,  6.0, 11.6
2012-04-04 07:30:00, 19.9863, -155.8907,  0.7, 328,  4.5, 10.7
2012-04-04 08:00:00, 19.9805, -155.8910,  0.9, 296,  6.3, 11.6
2012-04-04 08:30:00, 19.9804, -155.8985,  0.9, 325,  4.3, 10.7
2012-04-04 09:00:00, 19.9895, -155.9000,  0.8, 268,  4.9, 11.6
2012-04-04 09:30:00, 19.9887, -155.8908,  0.7, 286,  5.6, 10.7
2012-04-04 10:00:00, 19.9831, -155.8908,  0.8, 308,  5.3,  9.8
2012-04-04 10:30:00, 19.9805, -155.8942,  0.6, 358,  4.8,  9.8
2012-04-04 11:00:00, 19.9818, -155.9003,  0.8, 316,  5.5, 10.7
2012-04-04 11:30:00, 19.9894, -155.8989,  0.6, 216,  4.3, 10.7
2012-04-04 12:00:00, 19.9895, -155.8915,  0.6, 255,  5.7, 11.6
2012-04-04 12:30:00, 19.9844, -155.8908,  0.7, 223,  6.6, 11.6
2012-04-04 13:00:00, 19.9805, -155.8932,  0.8, 283,  6.7,  9.8
2012-04-04 13:30:00, 19.9805, -155.9002,  0.9, 307,  6.2, 11.6
2012-04-04 14:00:00, 19.9895, -155.8991,  0.7, 314,  5.9,  9.8
2012-04-04 14:30:00, 19.9895, -155.8930,  0.7, 309,  6.8, 11.6
2012-04-04 15:00:00, 19.9874, -155.8908,  0.6, 240,  6.9, 10.7
2012-04-04 15:30:00, 19.9830, -155.8908,  0.7, 314,  5.5, 10.7
2012-04-04 16:00:00, 19.9804, -155.8935,  0.8, 288,  6.2, 11.6
2012-04-04 16:30:00, 19.9828, -155.9004,  0.9, 350,  7.4, 11.6
2012-04-04 17:00:00, 19.9894, -155.8985,  0.7, 287,  6.2, 12.8
2012-04-04 17:30:00, 19.9895, -155.8935,  0.7, 305,  5.8, 11.6
2012-04-04 18:00:00, 19.9873, -155.8908,  0.8, 331,  6.8, 11.6
2012-04-04 18:30:00, 19.9833, -155.8908,  0.7, 303,  6.1,  9.1
2012-04-04 19:00:00, 19.9804, -155.8923,  0.9, 309,  8.3, 11.6
2012-04-04 19:30:00, 19.9805, -155.8988,  0.8, 241,  7.4,  9.8
2012-04-04 20:00:00, 19.9882, -155.9004,  0.9, 321,  6.0,  9.1
2012-04-04 20:30:00, 19.9895, -155.8937,  0.7, 353,  5.8,  8.0
2012-04-04 21:00:00, 19.9866, -155.8909,  0.8, 328,  5.7, 10.7
2012-04-04 21:30:00, 19.9811, -155.8908,  0.8, 299,  5.7,  8.0
2012-04-04 22:00:00, 19.9805, -155.8958,  0.7, 346,  4.6,  9.8
2012-04-04 22:30:00, 19.9832, -155.9003,  0.7,  54,  5.5, 10.7
2012-04-04 23:00:00, 19.9895, -155.8938,  0.7, 264,  4.9, 11.6
2012-04-16 22:30:00, 19.9811, -155.8908,  1.0, 265,  6.5, 12.8
2012-04-16 23:00:00, 19.9816, -155.9007,  0.8, 288,  5.1, 10.7
2012-04-16 23:30:00, 19.9894, -155.8995,  0.8, 244,  5.0, 12.8
2012-04-17 00:00:00, 19.9892, -155.8908,  0.8, 294,  5.6, 12.8
2012-04-17 00:30:00, 19.9805, -155.8932,  1.0, 282,  5.5, 12.8
2012-04-17 01:00:00, 19.9838, -155.9003,  1.0, 263,  5.6, 12.8
2012-04-17 01:30:00, 19.9885, -155.8971,  0.9, 258,  7.5, 11.6
2012-04-17 02:00:00, 19.9794, -155.8924,  0.7, 279,  5.0, 11.6
2012-04-17 02:30:00, 19.9702, -155.8908,  0.8, 258,  5.3, 12.8
2012-04-17 03:00:00, 19.9670, -155.8980,  0.6, 271,  4.8, 10.7
2012-04-17 03:30:00, 19.9727, -155.9003,  0.6, 277,  4.7, 10.7
2012-04-17 04:00:00, 19.9760, -155.8966,  0.7, 269,  5.1, 12.8
2012-04-17 04:30:00, 19.9731, -155.8907,  0.8, 286,  4.0, 12.8
2012-04-17 05:00:00, 19.9672, -155.9005,  0.9, 303,  4.8, 11.6
2012-04-17 05:30:00, 19.9753, -155.9003,  0.8, 271,  3.9, 11.6
2012-04-17 06:00:00, 19.9760, -155.8944,  0.8, 259,  3.6, 11.6
2012-04-17 06:30:00, 19.9702, -155.8908,  0.7, 242,  3.9, 11.6
2012-04-17 07:00:00, 19.9683, -155.9004,  0.9, 293,  4.4, 11.6
2012-04-17 07:30:00, 19.9746, -155.9003,  0.9, 261,  4.1, 12.8
2012-04-17 08:00:00, 19.9760, -155.8966,  0.9, 351,  3.9, 11.6
2012-04-17 08:30:00, 19.9760, -155.8922,  0.8,  79,  3.3,  2.7
2012-04-17 09:00:00, 19.9682, -155.8908,  0.7, 274,  4.1, 12.8
2012-04-17 09:30:00, 19.9703, -155.9004,  0.8, 312,  3.5, 11.6
2012-04-17 10:00:00, 19.9759, -155.8989,  0.8, 259,  3.8, 11.6
2012-04-17 10:30:00, 19.9760, -155.8949,  0.8, 283,  3.4, 10.7
2012-04-17 11:00:00, 19.9759, -155.8910,  0.7, 307,  3.3, 12.8
2012-04-17 11:30:00, 19.9676, -155.8907,  0.8, 257,  4.0, 11.6
2012-04-17 12:00:00, 19.9712, -155.9003,  0.9, 275,  3.5, 10.7
2012-04-17 12:30:00, 19.9759, -155.8977,  0.7,  95,  3.4, 10.7
2012-04-17 13:00:00, 19.9760, -155.8927,  0.7, 337,  3.2, 11.6
2012-04-17 13:30:00, 19.9705, -155.8907,  0.8, 261,  4.5, 11.6
2012-04-17 14:00:00, 19.9670, -155.9000,  0.7,  70,  4.0,  3.7
2012-04-17 14:30:00, 19.9760, -155.8983,  0.9, 265,  3.5, 10.7
2012-04-17 15:00:00, 19.9755, -155.8908,  0.7, 312,  3.2,  9.8
2012-04-17 15:30:00, 19.9670, -155.8925,  0.7, 275,  3.4, 11.6
2012-04-17 16:00:00, 19.9736, -155.9003,  0.8, 310,  3.1,  9.8
2012-04-17 16:30:00, 19.9760, -155.8933,  0.6, 280,  3.3, 12.8
2012-04-17 17:00:00, 19.9691, -155.8909,  0.7, 256,  4.3, 11.6
2012-04-17 17:30:00, 19.9671, -155.9003,  0.6, 347,  3.9,  9.8
2012-04-17 18:00:00, 19.9759, -155.8978,  0.7, 258,  3.5, 10.7
2012-04-17 18:30:00, 19.9732, -155.8907,  0.8, 234,  3.5,  9.8
2012-04-17 19:00:00, 19.9669, -155.8956,  0.7, 280,  4.2, 11.6
2012-04-17 19:30:00, 19.9748, -155.9004,  0.8, 304,  3.4, 11.6
2012-04-17 20:00:00, 19.9760, -155.8920,  0.6, 266,  3.1, 10.7
2012-04-17 20:30:00, 19.9699, -155.8911,  0.5,  46,  3.3,  3.0
2012-04-20 01:00:00, 20.0382, -155.8308,  0.1, 173, 19.0, 18.3
2012-04-20 01:30:00, 20.0382, -155.8308,  0.0, 170,  7.7, 25.6
2012-04-20 02:00:00, 20.0379, -155.8308,  0.3, 216,  9.4, 18.3
2012-05-08 00:30:00, 20.0382, -155.8308,  0.1, 309,  8.5, 25.6
2012-05-08 01:00:00, 20.0382, -155.8308,  0.1, 287,  9.9, 21.3
2012-05-08 01:30:00, 20.0382, -155.8308,  0.0, 157, 18.1, 25.6
2012-05-08 02:00:00, 20.0382, -155.8307,  0.0, 296, 14.3, 21.3
2012-05-08 02:30:00, 20.0382, -155.8308,  0.1, 260, 10.7, 21.3
2012-05-08 03:00:00, 20.0382, -155.8308,  0.1, 277, 20.4, 25.6
2012-05-08 03:30:00, 20.0382, -155.8308,  0.1, 201, 26.2, 18.3
2012-05-08 04:00:00, 20.0382, -155.8308,  0.1,  13, 12.2, 18.3
2012-05-08 04:30:00, 20.0382, -155.8308,  0.2, 336, 11.9, 25.6
2012-05-08 05:00:00, 20.0382, -155.8307,  0.1,  28, 10.1, 25.6
2012-05-08 05:30:00, 20.0382, -155.8308,  0.1, 353,  7.2, 25.6
2012-05-08 06:00:00, 20.0382, -155.8308,  0.1, 321,  7.2, 16.0
2012-05-08 06:30:00, 20.0382, -155.8308,  0.1, 266, 15.6, 16.0
2012-05-08 07:00:00, 20.0382, -155.8308,  0.1,  62, 14.5, 25.6
2012-05-08 07:30:00, 20.0382, -155.8308,  0.1, 145,  7.9, 25.6
2012-05-08 08:00:00, 20.0382, -155.8308,  0.3, 276, 12.6, 25.6
2012-05-08 08:30:00, 20.0382, -155.8308,  0.1, 311, 17.0, 25.6
2012-05-08 09:00:00, 20.0382, -155.8308,  0.2,  33, 11.7, 25.6
2012-05-08 09:30:00, 20.0382, -155.8308,  0.1, 182, 17.8, 18.3
2012-05-08 10:00:00, 20.0382, -155.8308,  0.2, 328, 26.4, 25.6
2012-05-08 10:30:00, 20.0382, -155.8308,  0.1,  81, 20.7, 25.6
2012-05-08 11:00:01, 20.0382, -155.8308,  0.1, 189, 10.1, 25.6
2012-05-08 11:30:00, 20.0382, -155.8307,  0.2, 196, 13.4, 25.6
2012-05-08 12:00:00, 20.0382, -155.8308,  0.1, 166,  6.5, 21.3
2012-05-08 12:30:00, 20.0382, -155.8308,  0.1, 341, 16.2, 25.6
2012-05-08 13:00:00, 20.0382, -155.8308,  0.1, 112,  8.9, 16.0
2012-05-08 13:30:00, 20.0382, -155.8308,  0.1, 260, 15.4, 25.6
2012-05-08 14:00:00, 20.0382, -155.8308,  0.1, 328,  8.8, 25.6
2012-05-08 14:30:00, 20.0382, -155.8308,  0.1, 188, 13.2, 21.3
2012-05-08 15:00:00, 20.0382, -155.8308,  0.1, 160, 15.4, 21.3
2012-05-08 15:30:00, 20.0382, -155.8308,  0.1, 243,  9.9, 16.0
2012-05-08 16:00:00, 20.0382, -155.8308,  0.2, 285, 10.1, 25.6
2012-05-08 16:30:00, 20.0382, -155.8308,  0.1, 300, 14.0, 14.2
2012-05-08 17:00:00, 20.0382, -155.8308,  0.0, 315,  9.2, 25.6
2012-05-08 17:30:00, 20.0382, -155.8308,  0.1, 109,  8.6, 25.6
2012-05-08 18:00:00, 20.0382, -155.8308,  0.1, 200, 15.3, 25.6
2012-05-08 18:30:00, 20.0382, -155.8308,  0.1,  51,  6.9, 25.6
2012-05-08 19:00:00, 20.0381, -155.8309,  0.1, 314, 16.4, 21.3
2012-05-08 19:30:00, 20.0381, -155.8309,  0.1,  53, 15.9, 25.6
2012-05-08 20:00:00, 20.0381, -155.8308,  0.1,  94, 13.2, 25.6
2012-05-08 20:30:00, 20.0381, -155.8308,  0.1, 344, 17.0, 25.6
2012-05-08 21:00:00, 20.0381, -155.8309,  0.1, 226, 19.4, 25.6
2012-05-08 21:30:00, 20.0381, -155.8309,  0.1,  73,  6.4, 18.3
2012-05-08 22:00:00, 20.0381, -155.8309,  0.0, 354, 10.7, 25.6
2012-05-08 22:30:00, 20.0381, -155.8308,  0.1,   3, 28.6, 18.3
2012-05-08 23:00:00, 20.0381, -155.8308,  0.0, 199,  4.5, 25.6
2012-05-09 22:00:00, 20.0208, -155.9106,  0.6, 214,  3.9, 14.2
2012-05-09 22:30:00, 20.0243, -155.9132,  0.6, 223,  4.3, 14.2
2012-05-09 23:00:00, 20.0226, -155.9057,  0.5, 214,  3.0, 14.2
2012-05-09 23:30:00, 20.0167, -155.9058,  0.5, 234,  3.1,  2.5
2012-05-10 00:00:00, 20.0162, -155.9102,  0.6, 217,  3.7, 14.2
2012-05-10 00:30:00, 20.0181, -155.9146,  0.6, 233,  3.9, 14.2
2012-05-10 01:00:00, 20.0240, -155.9081,  0.7, 273,  3.8, 14.2
2012-05-10 01:30:00, 20.0185, -155.9052,  0.5, 260,  3.3, 14.2
2012-05-10 02:00:00, 20.0150, -155.9092,  0.6, 198,  3.1, 12.8
2012-05-10 02:30:00, 20.0177, -155.9148,  0.6, 219,  3.5,  3.9
2012-05-10 03:00:00, 20.0239, -155.9088,  0.7, 259,  4.3,  4.6
2012-05-10 03:30:00, 20.0176, -155.9052,  0.7, 232,  3.3,  2.9
2012-05-10 04:00:00, 20.0150, -155.9107,  0.7, 195,  3.9, 14.2
2012-05-10 04:30:00, 20.0193, -155.9148,  0.7, 215,  3.8,  4.0
2012-05-10 05:00:00, 20.0240, -155.9064,  0.7, 106,  4.5, 14.2
2012-05-10 14:30:00, 20.0150, -155.9089,  0.6, 253,  4.4, 12.8
2012-05-10 15:00:00, 20.0162, -155.9146,  0.6, 311,  4.7, 11.6
2012-05-10 15:30:00, 20.0218, -155.9147,  0.6, 316,  6.2, 14.2
2012-05-10 16:00:00, 20.0240, -155.9095,  0.5, 356,  4.6,  7.1
2012-05-10 16:30:00, 20.0205, -155.9052,  0.5, 265,  4.9,  9.1
2012-05-10 17:00:00, 20.0150, -155.9065,  0.6, 287,  6.0, 12.8
2012-05-10 17:30:00, 20.0150, -155.9119,  0.7, 308,  7.5, 11.6
2012-05-10 18:00:00, 20.0187, -155.9148,  0.8, 313,  6.7, 12.8
2012-05-10 18:30:00, 20.0240, -155.9112,  0.7,   6,  5.8,  8.5
2012-05-10 19:00:00, 20.0202, -155.9052,  0.7, 349,  4.4, 12.8
2012-05-10 19:30:00, 20.0150, -155.9079,  0.7, 321,  4.1, 10.7
2012-05-10 20:00:00, 20.0150, -155.9135,  0.7, 355,  5.2, 10.7
2012-05-10 20:30:00, 20.0226, -155.9147,  0.7,   7,  4.8, 10.7
2012-05-10 21:00:00, 20.0229, -155.9051,  0.7, 358,  4.7, 10.7
2012-05-10 21:30:00, 20.0150, -155.9053,  0.6, 282,  3.8, 11.6
2012-05-10 22:00:00, 20.0150, -155.9127,  0.8, 290,  4.7, 11.6
2012-05-10 22:30:00, 20.0231, -155.9147,  0.7, 168,  4.5, 10.7
2012-05-10 23:00:00, 20.0229, -155.9051,  0.7,  48,  4.5, 12.8
2012-05-10 23:30:00, 20.0149, -155.9055,  0.7, 310,  4.2, 11.6
2012-05-11 00:00:00, 20.0150, -155.9129,  0.7, 324,  4.0, 11.6
2012-05-11 00:30:00, 20.0229, -155.9147,  0.8, 333,  4.9, 11.6
2012-05-11 01:00:00, 20.0239, -155.9054,  0.7,   2,  5.2,  8.5
2012-05-11 01:30:00, 20.0167, -155.9052,  0.6, 256,  4.0, 11.6
2012-05-11 02:00:00, 20.0150, -155.9119,  0.6, 310,  4.4, 10.7
2012-05-11 02:30:00, 20.0203, -155.9147,  0.7, 285,  5.6, 11.6
2012-05-11 03:00:00, 20.0239, -155.9083,  0.6, 255,  5.3, 12.8
2012-05-11 03:30:00, 20.0195, -155.9053,  0.6, 337,  5.2, 11.6
2012-05-11 04:00:00, 20.0149, -155.9064,  0.7, 270,  5.0, 11.6
2012-05-11 04:30:00, 20.0150, -155.9108,  0.6, 300,  4.4, 12.8
2012-05-11 05:00:00, 20.0162, -155.9146,  0.6, 187,  5.1, 12.8
2012-05-11 05:30:00, 20.0240, -155.9136,  0.6, 216,  4.2, 11.6
2012-05-11 06:00:00, 20.0218, -155.9051,  0.6, 337,  4.8, 11.6
2012-05-11 06:30:00, 20.0150, -155.9052,  0.5, 315,  4.4, 14.2
2012-05-11 07:00:00, 20.0150, -155.9121,  0.6, 318,  4.4, 11.6
2012-05-11 07:30:00, 20.0209, -155.9147,  0.7, 268,  5.2, 12.8
2012-05-11 08:00:00, 20.0239, -155.9094,  0.8, 331,  6.2, 11.6
2012-05-11 08:30:00, 20.0218, -155.9051,  0.5, 293,  5.3, 11.6
2012-05-11 09:00:00, 20.0165, -155.9053,  0.5, 331,  5.5, 11.6
2012-05-11 09:30:00, 20.0149, -155.9081,  0.6, 299,  5.9, 12.8
2012-05-11 10:00:00, 20.0150, -155.9123,  0.5, 338,  5.6, 10.7
2012-05-11 10:30:00, 20.0190, -155.9148,  0.5, 356,  5.0, 11.6
2012-05-11 11:00:00, 20.0239, -155.9115,  0.6, 271,  6.0, 12.8
2012-05-11 11:30:00, 20.0225, -155.9050,  0.5, 289,  5.9, 10.7
2012-05-11 12:00:00, 20.0161, -155.9052,  0.4, 337,  5.1, 12.8
2012-05-11 12:30:00, 20.0150, -155.9096,  0.5, 275,  5.5, 10.7
2012-05-11 13:00:00, 20.0150, -155.9147,  0.5, 299,  5.1,  9.8
2012-05-11 13:30:00, 20.0230, -155.9147,  0.5, 235,  5.0, 12.8
2012-05-11 14:00:00, 20.0239, -155.9074,  0.5, 259,  5.5, 12.8
2012-05-11 14:30:00, 20.0207, -155.9052,  0.4, 229,  5.6, 11.6
2012-05-11 15:00:00, 20.0164, -155.9052,  0.4, 274,  5.9, 10.7
2012-05-11 15:30:00, 20.0150, -155.9077,  0.4, 250,  5.1, 10.7
2012-05-11 16:00:00, 20.0150, -155.9121,  0.5, 305,  5.1, 10.7
2012-05-11 16:30:00, 20.0189, -155.9147,  0.5, 320,  4.6, 10.7
2012-05-11 17:00:00, 20.0240, -155.9110,  0.5, 268,  5.7, 12.8
2012-05-11 17:30:00, 20.0217, -155.9052,  0.4, 258,  4.0, 11.6
2012-05-11 18:00:00, 20.0170, -155.9052,  0.4, 295,  3.9, 12.8
2012-05-11 18:30:00, 20.0149, -155.9078,  0.5, 253,  3.8, 11.6
2012-05-11 19:00:00, 20.0150, -155.9140,  0.6, 274,  3.7, 11.6
2012-05-11 19:30:00, 20.0240, -155.9142,  0.5, 233,  3.5, 11.6
2012-05-11 20:00:00, 20.0228, -155.9053,  0.5, 239,  4.0, 12.8
2012-05-11 20:30:00, 20.0151, -155.9054,  0.5, 265,  3.5, 10.7
2012-05-11 21:00:00, 20.0150, -155.9126,  0.5, 201,  3.1, 11.6
2012-05-11 21:30:00, 20.0234, -155.9148,  0.6, 202,  3.2, 12.8
2012-05-11 22:00:00, 20.0225, -155.9053,  0.6, 305,  3.4, 11.6
2012-05-11 22:30:00, 20.0150, -155.9064,  0.6, 249,  3.2,  2.8
2012-05-11 23:00:00, 20.0150, -155.9137,  0.7, 268,  3.5, 11.6
2012-05-11 23:30:00, 20.0240, -155.9131,  0.6, 306,  3.7, 12.8
